"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"23/08/2019","76,00","73,00","79,00","73,00","8,62K","4,11%"
"22/08/2019","73,00","71,00","73,00","71,00","6,60K","2,82%"
"19/08/2019","71,00","71,00","71,00","71,00","0,20K","5,97%"
"16/08/2019","67,00","71,00","71,00","67,00","0,98K","-2,90%"
"15/08/2019","69,00","70,00","70,00","68,00","0,89K","-1,43%"
"09/08/2019","70,00","69,00","71,00","69,00","1,01K","0,00%"
"08/08/2019","70,00","71,00","72,00","70,00","2,53K","1,45%"
"07/08/2019","69,00","68,00","70,00","68,00","4,19K","1,47%"
"06/08/2019","68,00","67,00","68,00","66,00","0,93K","1,49%"
"05/08/2019","67,00","66,00","68,00","66,00","1,30K","0,00%"
"02/08/2019","67,00","68,00","69,00","67,00","2,31K","-1,47%"
"01/08/2019","68,00","69,00","70,00","67,00","1,44K","1,49%"
"31/07/2019","67,00","68,00","68,00","67,00","1,75K","-1,47%"
"29/07/2019","68,00","67,00","68,00","66,00","2,48K","1,49%"
"26/07/2019","67,00","68,00","68,00","67,00","2,08K","1,52%"
"25/07/2019","66,00","66,00","68,00","66,00","2,92K","-1,49%"
"24/07/2019","67,00","67,00","67,00","66,00","2,25K","0,00%"
"23/07/2019","67,00","68,00","68,00","67,00","1,00K","-1,47%"
"22/07/2019","68,00","68,00","68,00","68,00","0,34K","-1,45%"
"19/07/2019","69,00","68,00","69,00","68,00","0,47K","1,47%"
"18/07/2019","68,00","69,00","69,00","68,00","1,61K","-2,86%"
"17/07/2019","70,00","71,00","71,00","69,00","2,32K","0,00%"
"16/07/2019","70,00","70,00","72,00","70,00","3,81K","2,94%"
"15/07/2019","68,00","70,00","70,00","68,00","5,04K","0,00%"
"12/07/2019","68,00","69,00","70,00","68,00","3,44K","-1,45%"
"11/07/2019","69,00","65,00","70,00","65,00","7,07K","6,15%"
"10/07/2019","65,00","64,00","67,00","64,00","2,82K","1,56%"
"09/07/2019","64,00","64,00","65,00","64,00","0,82K","0,00%"
"08/07/2019","64,00","66,00","66,00","63,00","5,12K","-5,88%"
"05/07/2019","68,00","66,00","70,00","66,00","5,10K","3,03%"
"04/07/2019","66,00","66,00","66,00","65,00","2,63K","1,54%"
"03/07/2019","65,00","67,00","67,00","65,00","74,70K","-2,99%"
"02/07/2019","67,00","70,00","70,00","67,00","1,44K","-4,29%"
"01/07/2019","70,00","69,00","70,00","68,00","2,73K","1,45%"
"28/06/2019","69,00","70,00","72,00","69,00","0,43K","-1,43%"
"27/06/2019","70,00","70,00","70,00","70,00","0,04K","0,00%"
"26/06/2019","70,00","70,00","72,00","70,00","3,34K","-4,11%"
"25/06/2019","73,00","73,00","73,00","70,00","0,68K","0,00%"
"24/06/2019","73,00","72,00","74,00","70,00","3,85K","-1,35%"
"21/06/2019","74,00","72,00","74,00","72,00","0,65K","0,00%"
"20/06/2019","74,00","74,00","75,00","72,00","2,31K","1,37%"
"19/06/2019","73,00","74,00","76,00","73,00","2,79K","-3,95%"
"18/06/2019","76,00","74,00","76,00","74,00","0,20K","2,70%"
